valuation date,portfolio code,portfolio name,asset name,issuer,security,isin no,secname,quantity,market price,cost price,mktval,per,nav
20251031,017,UTI - Large Cap Fund,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"139,193","16,186","7,867.2257589103","2,252,977,898",1.7,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Metro Brands Ltd,012162301,INE317I01021,EQ - METRO BRANDS LTD,"650,512","1,128.8","1,060.6036959041","734,297,945.6",0.55,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Metropolis Healthcare Ltd,012151801,INE112L01020,EQ - METROPOLIS HEALTHCARE LTD,"591,817","1,970.4","2,057.9370304165","1,166,116,216.8",0.88,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Ntpc Ltd.,010501501,INE733E01010,EQ - NTPC LTD.,"5,260,308",336.95,292.7879497246,"1,772,460,780.6",1.34,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Oil & Natural Gas Corporation Ltd.,010433001,INE213A01029,EQ - OIL & NATURAL GAS CORPORATION,"5,593,238",255.37,310.2517493302,"1,428,345,188.06",1.08,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Polycab India Ltd,012151901,INE455K01017,EQ - POLYCAB INDIA LTD,"306,407","7,704","5,571.0239266727","2,360,559,528",1.78,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Reliance Industries Ltd.,011501801,INE002A01018,EQ - RELIANCE INDUSTRIES LTD.,"3,179,841","1,486.4","1,097.9244629213","4,726,515,662.4",3.57,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Samvardhana Motherson International Ltd,011807501,INE775A01035,EQ - SAMVARDHANA MOTHERSON INTL LTD,"6,612,012",105.39,74.6558712688,"696,839,944.68",0.53,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Sona Blw Precision Forging Ltd,012162001,INE073K01018,EQ - SONA BLW PRECISION FORGING LTD,"954,209",472.75,706.0233707186,"451,102,304.75",0.34,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Srf Ltd.,011404501,INE647A01010,EQ - SRF LTD.,"251,405","2,930.5","3,166.1356418926","736,742,352.5",0.56,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,State Bank Of India,010200901,INE062A01020,EQ - STATE BANK OF INDIA,"3,930,000",937,814.9672260789,"3,682,410,000",2.78,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Sun Pharmaceuticals Industries Ltd.,010448501,INE044A01036,EQ - SUN PHARMACEUTICALS INDUSTRIES,"1,243,504","1,690.7",454.1238559506,"2,102,392,212.8",1.59,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Tata Capital Ltd.,012087101,INE976I01016,EQ - TATA CAPITAL LTD,"718,934",327.3,326,"235,307,098.2",0.18,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Tata Consultancy Services Ltd.,012049201,INE467B01029,EQ - TATA CONSULTANCY SERVICES LTD.,"744,598","3,058","2,424.9421101722","2,276,980,684",1.72,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Tata Consumer Products Ltd,011005001,INE192A01025,EQ - TATA CONSUMER PRODUCTS LTD,"1,792,258","1,165","1,119.9616919495","2,087,980,570",1.58,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Tata Steel Ltd.,010802201,INE081A01020,EQ - TATA STEEL LTD.,"8,859,113",182.84,164.0968109539,"1,619,800,220.92",1.22,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Tech Mahindra Ltd,012060401,INE669C01036,EQ - TECH MAHINDRA LTD.,"308,882","1,424.4","1,404.1404519525","439,971,520.8",0.33,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Titan Company Ltd.,010631201,INE280A01028,EQ - TITAN COMPANY LTD.,"525,557","3,746.7","2,527.3438070276","1,969,104,411.9",1.49,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Trent Limited,011909201,INE849A01020,EQ - TRENT LIMITED,"122,707","4,694.3","1,981.4105021718","576,023,470.1",0.44,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Ultratech Cement Ltd.,012047601,INE481G01011,EQ - ULTRATECH CEMENT LTD.,"105,387","11,947","9,038.09566939","1,259,058,489",0.95,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Varun Beverages Ltd,012137301,INE200M01039,EQ - VARUN BEVERAGES LTD,"1,500,714",469.65,527.8021864526,"704,810,330.1",0.53,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Vedanta Ltd,010802801,INE205A01025,EQ - VEDANTA LTD,"2,596,243",493.55,481.1169318781,"1,281,375,732.65",0.97,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Equity Shares,Wipro Ltd.,011909401,INE075A01022,EQ - WIPRO LIMITED,"5,362,848",240.67,300.3849734954,"1,290,676,628.16",0.97,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Futures,Avenue Supermarts Ltd.,DMARTNSENOV2025 FUT,DMART IN Equity,EQ - AVENUE SUPERMARTS LTD.,50,"626,160","633,033.6","31,308,000",0.02,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Futures,Reliance Industries Ltd.,RINDNSENOV2025F UT,RELIANCE IN Equity,EQ - RELIANCE INDUSTRIES LTD.,994,"748,000","745,877.250804829","743,512,000",0.56,"132,413,274,426.95"
20251031,017,UTI - Large Cap Fund,Nca,Nca,NCA,INR CURNCY,NCA,"4,298,246,077.93",100,100,"4,298,246,077.93",3.25,"132,413,274,426.95"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,3m India Ltd.,012040301,INE470A01017,EQ - 3M INDIA LTD.,"58,803","29,560","21,143.6484434468","1,738,216,680",0.67,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Aavas Financiers Ltd,012151401,INE216P01012,EQ - AAVAS FINANCIERS LTD.,"1,244,241","1,650","1,855.7188161779","2,052,997,650",0.8,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Affle 3i Limited,012153901,INE00WC01027,EQ - AFFLE 3I LIMITED,"900,500","1,930.6","1,937.3188772127","1,738,505,300",0.67,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"1,415,187","2,465.3","1,153.6206586267","3,488,860,511.1",1.35,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Asian Paints Ltd.,010451001,INE021A01026,EQ - ASIAN PAINTS (INDIA) LTD.,"1,130,600","2,510.8","3,075.6544771626","2,838,710,480",1.1,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Astral Ltd.,012125001,INE006I01046,EQ - ASTRAL LTD.,"3,237,000","1,450.1",560.2942867099,"4,693,973,700",1.82,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Au Small Finance Bank Ltd,012125301,INE949L01017,EQ - AU SMALL FINANCE BANK LTD,"2,299,000",877.85,394.3661663071,"2,018,177,150",0.78,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Avenue Supermarts Ltd.,012138501,INE192R01011,EQ - AVENUE SUPERMARTS LTD.,"2,074,000","4,153.5","2,805.6016602073","8,614,359,000",3.34,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Bajaj Finance Ltd.,010207901,INE296A01032,EQ - BAJAJ FINANCE LTD.,"15,777,000","1,042.8",291.2395370736,"16,452,255,600",6.39,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Berger Paints India Ltd.,010450201,INE463A01038,EQ - BERGER PAINTS INDIA LTD.,"5,018,000",542.1,455.462602782,"2,720,257,800",1.06,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"3,594,000","2,054.5",669.7453090178,"7,383,873,000",2.87,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Cg Power And Industrial Solutions Limited,010602301,INE067A01029,EQ - CG POWER & IND SOLUTIONS LTD,"2,748,240",736.65,698.9507081914,"2,024,490,996",0.79,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Clean Science & Technology Ltd,012164701,INE227W01023,EQ - CLEAN SCIENCE & TECHNOLOGY LTD,"1,520,000","1,008.8","1,401.1511110789","1,533,376,000",0.6,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Coforge Ltd,012049101,INE591G01025,EQ - COFORGE LTD,"4,417,500","1,778.1",928.8676907799,"7,854,756,750",3.05,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Cohance Lifesciences Limited,012154301,INE03QK01018,EQ - COHANCE LIFESCIENCES LIMITED,"2,030,000",753.4,538.6745257094,"1,529,402,000",0.59,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Divis Laboratories Ltd.,012042301,INE361B01024,EQ - DIVIS LABORATORIES LTD.,"394,210","6,738","1,943.9135038431","2,656,186,980",1.03,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Dixon Technologies (India) Ltd,012144501,INE935N01020,EQ - DIXON TECHNOLOGIES (INDIA) LTD,"493,300","15,494","8,506.8212384958","7,643,190,200",2.97,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Dr. Lal Pathlabs Ltd.,012131801,INE600L01024,EQ - DR LAL PATHLABS LTD.,"1,200,722","3,135.5","1,406.5802824384","3,764,863,831",1.46,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Eicher Motors Ltd,011804401,INE066A01021,EQ - EICHER MOTORS LTD,"698,000","7,007","2,472.3523551146","4,890,886,000",1.9,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Eris Lifesciences Ltd,012139901,INE406M01024,EQ - ERIS LIFESCIENCES LTD,"1,217,751","1,591.7",631.3805628326,"1,938,294,266.7",0.75,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Eternal Limited,012158201,INE758T01015,EQ - ETERNAL LIMITED,"45,081,000",317.75,152.1724716158,"14,324,487,750",5.56,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Gland Pharma Ltd,012155601,INE068V01023,EQ - GLAND PHARMA LTD.,"788,274","1,928.9","3,310.6021927528","1,520,501,718.6",0.59,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Global Health Ltd.,012167901,INE474Q01031,EQ- GLOBAL HEALTH LTD.,"3,127,600","1,311.5","1,179.6446957507","4,101,847,400",1.59,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Grindwell Norton Ltd.,010620501,INE536A01023,EQ - GRINDWELL NORTON LTD.,"1,469,180","1,689.1",748.6102150792,"2,481,591,938",0.96,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Havells India Ltd.,012066801,INE176B01034,EQ - HAVELLS INDIA LTD.,"1,897,000","1,493.9",582.0456616658,"2,833,928,300",1.1,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"15,974,000",987.3,524.1355449393,"15,771,130,200",6.12,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"11,367,000","1,345.3",775.6976701328,"15,292,025,100",5.94,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Indiamart Intermesh Ltd,012153501,INE933S01016,EQ - INDIAMART INTERMESH LTD,"760,336","2,457.9","2,091.7138201137","1,868,829,854.4",0.73,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Info-Edge (India) Ltd.,012062001,INE663F01032,EQ - INFO-EDGE (INDIA) LTD.,"7,018,500","1,378.3",766.8442590981,"9,673,598,550",3.76,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Infosys Ltd.,010653801,INE009A01021,EQ - INFOSYS LTD.,"3,816,880","1,482.3",881.9790915512,"5,657,761,224",2.2,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Ipca Laboratories Ltd.,010446001,INE571A01038,EQ - IPCA LABORATORIES LTD.,"1,516,500","1,271.2",679.2417345137,"1,927,774,800",0.75,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Jubilant Food Works Ltd,012107101,INE797F01020,EQ - JUBILANT FOODWORKS LTD.,"3,656,000",597.85,341.4850922292,"2,185,739,600",0.85,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Kotak Mahindra Bank Ltd.,010207501,INE237A01028,EQ - KOTAK MAHINDRA BANK LTD.,"4,414,000","2,102.2","1,301.6217046307","9,279,110,800",3.6,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Ltimindtree Limited,012135501,INE214T01019,EQ - LTIMindtree Limited,"1,405,000","5,684.5","2,143.3520267117","7,986,722,500",3.1,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Mahindra & Mahindra Ltd.,011800801,INE101A01026,EQ - MAHINDRA & MAHINDRA LTD.,"982,000","3,487.2","3,379.3982307841","3,424,430,400",1.33,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Marico Ltd.,011945001,INE196A01026,EQ - MARICO LTD,"3,624,000",719.95,407.7863600442,"2,609,098,800",1.01,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"348,600","16,186","7,128.5161065118","5,642,439,600",2.19,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Metro Brands Ltd,012162301,INE317I01021,EQ - METRO BRANDS LTD,"1,273,200","1,128.8","1,141.4028344643","1,437,188,160",0.56,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Motherson Sumi Wiring India Ltd,012162801,INE0FS801015,EQ - MOTHERSON SUMI WIRING INDIA LT,"51,400,000",47.21,26.4576241877,"2,426,594,000",0.94,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Nestle India Ltd.,011901101,INE239A01024,EQ - NESTLE INDIA LTD.,"2,308,000","1,271.6",624.6834241334,"2,934,852,800",1.14,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,P I Industries Ltd.,010423201,INE603J01030,EQ - P I INDUSTRIES LTD,"806,650","3,577.4","1,137.790041505","2,885,709,710",1.12,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Page Industries Ltd,012113101,INE761H01022,EQ - PAGE INDUSTRIES,"50,550","41,200","18,100.9785833828","2,082,660,000",0.81,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Persistent Systems Ltd.,012103501,INE262H01021,EQ - PERSISTENT SYSTEMS LTD.,"1,426,600","5,916.6","3,417.6804189191","8,440,621,560",3.28,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Pidilite Industries Ltd.,011922201,INE318A01026,EQ - PIDILITE INDUSTRIES LTD.,"1,730,000","1,444.6",649.0033595145,"2,499,158,000",0.97,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Poly Medicure Ltd.,012109501,INE205C01021,EQ - POLY MEDICURE LTD,"1,381,500","1,999.7",771.8333070069,"2,762,585,550",1.07,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Polycab India Ltd,012151901,INE455K01017,EQ - POLYCAB INDIA LTD,"501,000","7,704","5,558.0720412176","3,859,704,000",1.5,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Rossari Biotech Ltd,012155501,INE02A801020,EQ - ROSSARI BIOTECH LTD,"1,747,000",640.95,961.4212978592,"1,119,739,650",0.43,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Schaeffler India Ltd,010610301,INE513A01022,EQ - SCHAEFFLER INDIA LTD,"559,630","4,021.4",900.5991178279,"2,250,496,082",0.87,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Sheela Foam Ltd.,012137701,INE916U01025,EQ - SHEELA FOAM LTD.,"1,303,431",699.35,860.0549070568,"911,554,469.85",0.35,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Shree Cement Ltd.,010303201,INE070A01015,EQ - SHREE CEMENT LTD.,"86,100","28,310","15,408.952967712","2,437,491,000",0.95,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Syngene International Ltd.,012130401,INE398R01022,EQ - SYNGENE INTERNATIONAL LTD.,"2,422,041",650.1,400.5400923932,"1,574,568,854.1",0.61,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Titan Company Ltd.,010631201,INE280A01028,EQ - TITAN COMPANY LTD.,"2,084,000","3,746.7","1,428.7139810701","7,808,122,800",3.03,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Torrent Pharmaceuticals Ltd.,010446901,INE685A01028,EQ - TORRENT PHARMACEUTICALS LTD.,"742,000","3,560.1",897.2397710512,"2,641,594,200",1.03,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,Trent Limited,011909201,INE849A01020,EQ - TRENT LIMITED,"1,322,090","4,694.3","2,147.4249428556","6,206,287,087",2.41,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Equity Shares,United Foodbrands Ltd,012156401,INE382M01027,EQ - UNITED FOODBRANDS LTD,"1,959,838",203.99,708.4103348593,"399,787,353.62",0.16,"257,572,707,918.72"
20251031,042,UTI - Flexi Cap Fund.,Nca,Nca,NCA,INR CURNCY,NCA,"8,737,340,212.35",100,100,"8,737,340,212.35",3.39,"257,572,707,918.72"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Aditya Birla Capital Ltd,012140101,INE674K01013,EQ - ADITYA BIRLA CAPITAL LTD,"3,950,761",324.2,174.692647614,"1,280,836,716.2",2.42,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"298,671","2,465.3","2,051.2722690184","736,313,616.3",1.39,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Aurobindo Pharma Ltd.,012005301,INE406A01037,EQ - AUROBINDO PHARMA LTD.,"958,474","1,138.9",995.0623647694,"1,091,606,038.6",2.06,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bajaj Auto Ltd.,012086501,INE917I01010,EQ - BAJAJ AUTO LTD.,"55,109","8,892.5","6,417.6712194015","490,056,782.5",0.93,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Balkrishna Industries Ltd.,010903001,INE787D01026,EQ - BALKRISHNA INDUSTRIES LTD.,"199,149","2,279.8","2,441.1716804503","454,019,890.2",0.86,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bank Of Maharashtra,012016401,INE457A01014,EQ - BANK OF MAHARASHTRA,"7,325,000",59.03,56.88328077,"432,394,750",0.82,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bharat Petroleum Corporation Ltd.,011932701,INE029A01011,EQ - BHARAT PETROLEUM CORPN LTD.,"578,137",356.8,347.7886908985,"206,279,281.6",0.39,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"267,184","2,054.5",777.2507119438,"548,929,528",1.04,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bharti Airtel Ltd.,012038913,IN9397D01014,EQ (RTS-PP)BHARTI AIRTEL LTD,"152,038","1,566.65",560.1081503966,"238,190,332.7",0.45,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Bharti Hexacom Ltd,012155401,INE343G01021,EQ - BHARTI HEXACOM LTD,"119,017","1,860.8","1,058.5642747675","221,466,833.6",0.42,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Biocon Ltd.,012046901,INE376G01013,EQ - BIOCON LTD.,"1,096,948",372.1,344.2906954295,"408,174,350.8",0.77,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Caplin Point Laboratories Ltd,012133301,INE475E01026,EQ - CAPLIN POINT LABORATORIES LTD,"231,050","2,032.8","1,545.0503149968","469,678,440",0.89,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Coal India Ltd.,012000301,INE522F01014,EQ - COAL INDIA LTD.,"1,377,773",388.65,392.6157582127,"535,471,476.45",1.01,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Colgate Palmolive India Ltd.,011907101,INE259A01022,EQ - COLGATE PALMOLIVE INDIA LTD.,"236,728","2,243","2,685.1185809875","530,980,904",1,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Crompton Greaves Consumer Electricals Ltd.,012132601,INE299U01018,EQ - CROMPTON GREAVES CONSUMER ELEC,"1,902,635",282.7,335.0432384456,"537,874,914.5",1.02,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Dcm Shriram Ltd.,011929201,INE499A01024,EQ - DCM SHRIRAM LTD.,"252,748","1,281.2","1,272.3866813189","323,820,737.6",0.61,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Dr Reddy'S Laboratories Ltd.,010444801,INE089A01031,EQ - DR REDDYS LABORATORIES LTD.,"120,369","1,197.6","1,252.7733043392","144,153,914.4",0.27,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Emami Ltd.,012110801,INE548C01032,EQ - EMAMI LTD.,"984,792",534.4,535.8030175814,"526,272,844.8",0.99,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Federal Bank Ltd.,010214201,INE171A01029,EQ - FEDERAL BANK LTD.,"5,833,275",236.61,141.1566107873,"1,380,211,197.75",2.61,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,G R Infraprojects Ltd,012158001,INE201P01022,EQ - G R INFRAPROJECTS LTD,"450,645","1,166.6","1,204.7608877498","525,722,457",0.99,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Ghcl Ltd.,010472601,INE539A01019,EQ - GHCL LTD.,"603,132",640.2,457.0786982286,"386,125,106.4",0.73,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Glenmark Pharmaceuticals Ltd,012035901,INE935A01035,EQ - GLENMARK PHARMACEUTICALS LTD.,"433,088","1,891.2","1,119.9862162655","819,056,025.6",1.55,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Grasim Industries Ltd.,011700501,INE047A01021,EQ - GRASIM INDUSTRIES LTD.,"255,964","2,891.7","2,767.4108168727","740,171,098.8",1.4,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Great Eastern Shipping Co. Ltd.,011200201,INE017A01032,EQ - GREAT EASTERN SHIPPING CO. LTD,"544,754","1,099.6",977.9263857998,"599,011,498.4",1.13,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Hcl Technologies Ltd.,012020301,INE860A01027,EQ - HCL TECHNOLOGIES LTD.,"689,202","1,541.5","1,362.0586441711","1,062,404,883",2.01,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"3,049,721",987.3,746.5578313983,"3,010,989,543.3",5.69,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Hero Motocorp Ltd.,011803501,INE158A01026,EQ - HERO MOTOCORP LTD.,"168,123","5,544","5,084.7922075504","932,073,912",1.76,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Hindustan Petroleum Corporation Ltd.,011908101,INE094A01015,EQ - HINDUSTAN PETROLEUM CORPN. LTD,"1,483,764",476,389.2308371143,"706,271,664",1.33,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"1,427,555","1,345.3",735.41009559,"1,920,489,741.5",3.63,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Icici Prudential Life Insurance Company Limited,012136201,INE726G01019,EQ - ICICI PRUDENTIAL LIFE INSURA L,"767,650",591.15,636.2089407673,"453,796,297.5",0.86,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Indiamart Intermesh Ltd,012153501,INE933S01016,EQ - INDIAMART INTERMESH LTD,"120,462","2,457.9","2,217.8803009248","296,083,549.8",0.56,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Indian Bank,010201101,INE562A01011,EQ - INDIAN BANK,"1,042,586",858.7,446.0340566342,"895,268,598.2",1.69,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Indo Count Industries Ltd.,011408901,INE483B01026,EQ - INDO COUNT INDUSTRIES LTD.,"887,912",283.45,315.8276065421,"251,678,656.4",0.48,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Indus Ind Bank Ltd.,012001901,INE095A01012,EQ - INDUSIND BANK,"545,853",794.8,"1,106.4988998503","433,843,964.4",0.82,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Indus Towers Limited,012121501,INE121J01017,EQ - INDUS TOWERS LIMITED,"3,074,620",363.6,339.9717869493,"1,117,931,832",2.11,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Infosys Ltd.,010653801,INE009A01021,EQ - INFOSYS LTD.,"1,219,187","1,482.3","1,500.4380672038","1,807,200,890.1",3.42,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Interglobe Aviation Ltd,012131601,INE646L01027,EQ - INTERGLOBE AVIATION LTD,"182,614","5,625","3,028.8620022561","1,027,203,750",1.94,"52,910,951,956.11"
20251031,049,UTI Large & Mid Cap Fund,Equity Shares,Itc Ltd.,011902201,INE154A01025,EQ - ITC LTD.,"3,559,906",420.35,353.2641416234,"1,496,406,487.1",2.83,"52,910,951,956.11"
